date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:23:39	450145/450145	---M--	200	added ('OK')	image/jpeg	etag:%2255a76a0a-6de61%22	http://images7.webydo.com/91/9142713/3958%2f06689DAF-2627-5DBE-0B69-F08087DBDBD8.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/06689DAF-2627-5DBE-0B69-F08087DBDBD8.jpg	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:23:58	159234/159234	---M--	200	added ('OK')	image/jpeg	etag:%2255a76a3f-26e02%22	http://images7.webydo.com/91/9142713/3958%2f85F622AD-B6BE-394C-DDE3-BE3A0A58921B.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/85F622AD-B6BE-394C-DDE3-BE3A0A58921B.jpg	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:24:02	17768/17768	---M--	200	added ('OK')	image/jpeg	etag:%2255a76a7b-4568%22	http://images7.webydo.com/91/9142713/3958%2f4BA508D8-7890-3BA9-894B-3B7AAC043371.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/4BA508D8-7890-3BA9-894B-3B7AAC043371.jpg	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:32	693372/693372	---M--	200	added ('OK')	image/jpeg	etag:%2255a76a59-a947c%22	http://images7.webydo.com/91/9142713/3958%2fD7B21D83-3123-FF39-219A-064749C33C82.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/D7B21D83-3123-FF39-219A-064749C33C82.jpg	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:33	4148/4148	---M--	200	added ('OK')	image/png	etag:%2255a76d01-1034%22	http://images7.webydo.com/91/9142713/3958%2fC487957A-1110-92E5-C5C2-ED01295DE514.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/C487957A-1110-92E5-C5C2-ED01295DE514.png	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:34	3991/3991	---M--	200	added ('OK')	image/png	etag:%2255a76d1f-f97%22	http://images7.webydo.com/91/9142713/3958%2f640F4EBD-504B-D795-D0D6-9C84D2325AF9.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/640F4EBD-504B-D795-D0D6-9C84D2325AF9.png	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:36	4075/4075	---M--	200	added ('OK')	image/png	etag:%2255c1d445-feb%22	http://images7.webydo.com/91/9142713/3958%2fE9B39217-504A-FDD0-1A28-C34ECA7C64D9.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/E9B39217-504A-FDD0-1A28-C34ECA7C64D9.png	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:39	14035/14035	---M--	200	added ('OK')	image/jpeg	etag:%2255a76b33-36d3%22	http://images7.webydo.com/91/9142713/3958%2f973AEDF7-5851-2608-735A-31AE5B260B47.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/973AEDF7-5851-2608-735A-31AE5B260B47.jpg	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:39	3005192/3005192	---M--	200	added ('OK')	image/jpeg	etag:%2255a370a8-2ddb08%22	http://images7.webydo.com/91/9142713/3958%2fB3D12755-1FFE-326E-E43E-4CAC1381D46A.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/B3D12755-1FFE-326E-E43E-4CAC1381D46A.jpg	(from http://www.meitalav.co.il/about.html)
10:25:40	4001/4001	---M--	200	added ('OK')	image/png	etag:%2255a76ccf-fa1%22	http://images7.webydo.com/91/9142713/3958%2fF4648A05-85C9-CB38-56EE-019A894D1FB3.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/F4648A05-85C9-CB38-56EE-019A894D1FB3.png	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:40	4075/4075	---M--	200	added ('OK')	image/png	etag:%2255a76dbb-feb%22	http://images7.webydo.com/91/9142713/3958%2f0639BC7C-6E9B-6C53-4390-9812A4F26AA5.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/0639BC7C-6E9B-6C53-4390-9812A4F26AA5.png	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:40	4001/4001	---M--	200	added ('OK')	image/png	etag:%2255a76e31-fa1%22	http://images7.webydo.com/91/9142713/3958%2f0CF53B9C-8DCB-1F64-A46A-C0C9B1851D75.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/0CF53B9C-8DCB-1F64-A46A-C0C9B1851D75.png	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:41	4148/4148	---M--	200	added ('OK')	image/png	etag:%2255a76e72-1034%22	http://images7.webydo.com/91/9142713/3958%2f50ED0CD1-664A-4F81-665D-9329193E4D73.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/50ED0CD1-664A-4F81-665D-9329193E4D73.png	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:42	4001/4001	---M--	200	added ('OK')	image/png	etag:%2255a76f03-fa1%22	http://images7.webydo.com/91/9142713/3958%2fCFE1C0A3-537B-D422-94E6-171027FC82E5.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/CFE1C0A3-537B-D422-94E6-171027FC82E5.png	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a9%d7%9c%d7%a0%d7%95.html)
10:25:43	28845/28845	---MCZ	200	added ('OK')	text/css	etag:W/%220268a1b8b6dcd01f94c4d9fe5ec9df94%22	http://www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%90%d7%95%d7%aa-%d7%95%d7%94%d7%a8%d7%a6%d7%90%d7%95%d7%aa.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%90%d7%95%d7%aa-%d7%95%d7%94%d7%a8%d7%a6%d7%90%d7%95%d7%aaae57.css	(from http://www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%90%d7%95%d7%aa-%d7%95%d7%94%d7%a8%d7%a6%d7%90%d7%95%d7%aa.html)
10:25:44	25920/25920	---MCZ	200	added ('OK')	text/css	etag:W/%228445ee24f5ba1b53b070c42f802e47f1%22	http://www.meitalav.co.il/%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9d.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9dae57.css	(from http://www.meitalav.co.il/%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9d.html)
10:25:44	4148/4148	---M--	200	added ('OK')	image/png	etag:%2255ace02e-1034%22	http://images7.webydo.com/91/9142713/3958%2fC32CF383-1310-7972-AB90-BF0D654959D0.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/C32CF383-1310-7972-AB90-BF0D654959D0.png	(from http://www.meitalav.co.il/%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9d.html)
10:25:45	3218/3218	---M--	200	added ('OK')	image/png	etag:%2255acdf85-c92%22	http://images7.webydo.com/91/9142713/3958/35616CD0-021C-CC37-67ED-977C33A28D2C.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/35616CD0-021C-CC37-67ED-977C33A28D2C.png	(from http://www.meitalav.co.il/%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9d.html)
10:25:45	3218/3218	---M--	200	added ('OK')	image/png	etag:%2255ace080-c92%22	http://images7.webydo.com/91/9142713/3958/F36F6C8E-903E-35BD-D984-5E655673E5D4.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/F36F6C8E-903E-35BD-D984-5E655673E5D4.png	(from http://www.meitalav.co.il/%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9d.html)
10:25:46	3991/3991	---M--	200	added ('OK')	image/png	etag:%2255acde28-f97%22	http://images7.webydo.com/91/9142713/3958%2f44B407E7-0AFD-3475-9563-99A5EC5099CD.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/44B407E7-0AFD-3475-9563-99A5EC5099CD.png	(from http://www.meitalav.co.il/%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9d.html)
10:25:47	3097/3097	---M--	200	added ('OK')	image/png	etag:%2255acdef3-c19%22	http://images7.webydo.com/91/9142713/3958/FE44531D-6EAF-E4B6-D575-DB54EC979D1F.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/FE44531D-6EAF-E4B6-D575-DB54EC979D1F.png	(from http://www.meitalav.co.il/%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9d.html)
10:25:49	2108/2108	---MCZ	200	added ('OK')	text/css	etag:W/%226f849a2814c9efa5c85786b03cc31b01%22	http://www.meitalav.co.il/%d7%94%d7%9e%d7%9c%d7%a6%d7%95%d7%aa-%d7%9c%d7%a7%d7%95%d7%97%d7%95%d7%aa.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%94%d7%9e%d7%9c%d7%a6%d7%95%d7%aa-%d7%9c%d7%a7%d7%95%d7%97%d7%95%d7%aaae57.css	(from http://www.meitalav.co.il/%d7%94%d7%9e%d7%9c%d7%a6%d7%95%d7%aa-%d7%9c%d7%a7%d7%95%d7%97%d7%95%d7%aa.html)
10:25:50	17295/17295	---MCZ	200	added ('OK')	text/css	etag:W/%22395d2276c4b15c96b202fe650b48b1cb%22	http://www.meitalav.co.il/contact.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/contactae57.css	(from http://www.meitalav.co.il/contact.html)
10:25:52	2651/2651	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f46d6dd4a2f289799215b8c555a5142%22	http://www.meitalav.co.il/contact.js?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/contactae57.js	(from http://www.meitalav.co.il/contact.html)
10:25:53	7894/7894	---MCZ	200	added ('OK')	text/css	etag:W/%22a43efa236f85eca54bb20919ec38794d%22	http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%90%d7%95%d7%a8%d7%aa%d7%95%d7%a4%d7%93%d7%99%d7%aa.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%90%d7%95%d7%a8%d7%aa%d7%95%d7%a4%d7%93%d7%99%d7%aaae57.css	(from http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%90%d7%95%d7%a8%d7%aa%d7%95%d7%a4%d7%93%d7%99%d7%aa.html)
10:25:55	12727/12727	---MCZ	200	added ('OK')	text/css	etag:W/%223ea73325804a14dc8871f8bea57cc0d3%22	http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c-%d7%95%d7%a2%d7%99%d7%a1%d7%95%d7%99-%d7%9e%d7%a9%d7%95%d7%9c%d7%91.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c-%d7%95%d7%a2%d7%99%d7%a1%d7%95%d7%99-%d7%9e%d7%a9%d7%95%d7%9c%d7%91ae57.css	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c-%d7%95%d7%a2%d7%99%d7%a1%d7%95%d7%99-%d7%9e%d7%a9%d7%95%d7%9c%d7%91.html)
10:25:56	12771/12771	---MCZ	200	added ('OK')	text/css	etag:W/%2208cb3a50ba1593b1840b5e533665b539%22	http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c-%d7%91%d7%93%d7%99%d7%a7%d7%95%d7%a8.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c-%d7%91%d7%93%d7%99%d7%a7%d7%95%d7%a8ae57.css	(from http://www.meitalav.co.il/%d7%98%d7%99%d7%a4%d7%95%d7%9c-%d7%91%d7%93%d7%99%d7%a7%d7%95%d7%a8.html)
10:25:58	12807/12807	---MCZ	200	added ('OK')	text/css	etag:W/%221b75212b63ba87ce29931bdf01658c6f%22	http://www.meitalav.co.il/%d7%a8%d7%a4%d7%9c%d7%a7%d7%a1%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a8%d7%a4%d7%9c%d7%a7%d7%a1%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94ae57.css	(from http://www.meitalav.co.il/%d7%a8%d7%a4%d7%9c%d7%a7%d7%a1%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94.html)
10:26:00	12806/12806	---MCZ	200	added ('OK')	text/css	etag:W/%220fc87f1706186487c3308188230e5f99%22	http://www.meitalav.co.il/%d7%a0%d7%98%d7%95%d7%a8%d7%95%d7%a4%d7%aa%d7%99%d7%94.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a0%d7%98%d7%95%d7%a8%d7%95%d7%a4%d7%aa%d7%99%d7%94ae57.css	(from http://www.meitalav.co.il/%d7%a0%d7%98%d7%95%d7%a8%d7%95%d7%a4%d7%aa%d7%99%d7%94.html)
10:26:01	51121/51121	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2256afbc3e45e1678da15788956777b849%22	http://www.meitalav.co.il/455766	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/455766.9a.delayed	(from http://www.meitalav.co.il/%d7%a0%d7%98%d7%95%d7%a8%d7%95%d7%a4%d7%aa%d7%99%d7%94.html)
10:26:03	12641/12641	---MCZ	200	added ('OK')	text/css	etag:W/%22d214954938b28c563565bac9ab575570%22	http://www.meitalav.co.il/%d7%94%d7%95%d7%9e%d7%95%d7%a4%d7%aa%d7%99%d7%94-%d7%9e%d7%95%d7%93%d7%a8%d7%a0%d7%99%d7%aa.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%94%d7%95%d7%9e%d7%95%d7%a4%d7%aa%d7%99%d7%94-%d7%9e%d7%95%d7%93%d7%a8%d7%a0%d7%99%d7%aaae57.css	(from http://www.meitalav.co.il/%d7%94%d7%95%d7%9e%d7%95%d7%a4%d7%aa%d7%99%d7%94-%d7%9e%d7%95%d7%93%d7%a8%d7%a0%d7%99%d7%aa.html)
10:26:04	12737/12737	---MCZ	200	added ('OK')	text/css	etag:W/%220d0e1b28cef1b793452f1abb1b5b61a2%22	http://www.meitalav.co.il/%d7%a9%d7%99%d7%98%d7%aa-%d7%a9%d7%9c%d7%95%d7%a9%d7%aa-%d7%94%d7%9e%d7%9e%d7%93%d7%99%d7%9d.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a9%d7%99%d7%98%d7%aa-%d7%a9%d7%9c%d7%95%d7%a9%d7%aa-%d7%94%d7%9e%d7%9e%d7%93%d7%99%d7%9dae57.css	(from http://www.meitalav.co.il/%d7%a9%d7%99%d7%98%d7%aa-%d7%a9%d7%9c%d7%95%d7%a9%d7%aa-%d7%94%d7%9e%d7%9e%d7%93%d7%99%d7%9d.html)
10:26:06	12773/12773	---MCZ	200	added ('OK')	text/css	etag:W/%2254f032d5e072c19db64291e2cbac5966%22	http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%a4%d7%95%d7%aa%d7%a8%d7%a4%d7%99%d7%94.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%a4%d7%95%d7%aa%d7%a8%d7%a4%d7%99%d7%94ae57.css	(from http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%a4%d7%95%d7%aa%d7%a8%d7%a4%d7%99%d7%94.html)
10:26:07	12771/12771	---MCZ	200	added ('OK')	text/css	etag:W/%221df89da6f9c704c34cb735b1c90a1dda%22	http://www.meitalav.co.il/%d7%a4%d7%a8%d7%97%d7%99-%d7%91%d7%90%d7%9a.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a4%d7%a8%d7%97%d7%99-%d7%91%d7%90%d7%9aae57.css	(from http://www.meitalav.co.il/%d7%a4%d7%a8%d7%97%d7%99-%d7%91%d7%90%d7%9a.html)
10:26:09	12771/12771	---MCZ	200	added ('OK')	text/css	etag:W/%22929af0cfd68dd6d8326daa2b26f8b902%22	http://www.meitalav.co.il/%d7%a0%d7%a8%d7%95%d7%aa-%d7%94%d7%95%d7%a4%d7%99.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a0%d7%a8%d7%95%d7%aa-%d7%94%d7%95%d7%a4%d7%99ae57.css	(from http://www.meitalav.co.il/%d7%a0%d7%a8%d7%95%d7%aa-%d7%94%d7%95%d7%a4%d7%99.html)
10:26:11	12767/12767	---MCZ	200	added ('OK')	text/css	etag:W/%22d0af55bcfab932c8f33b73f26c50dc55%22	http://www.meitalav.co.il/%d7%aa%d7%98%d7%90-%d7%94%d7%99%d7%9c%d7%99%d7%a0%d7%92.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%aa%d7%98%d7%90-%d7%94%d7%99%d7%9c%d7%99%d7%a0%d7%92ae57.css	(from http://www.meitalav.co.il/%d7%aa%d7%98%d7%90-%d7%94%d7%99%d7%9c%d7%99%d7%a0%d7%92.html)
10:26:13	12717/12717	---MCZ	200	added ('OK')	text/css	etag:W/%22f62dc31d39b9a151305493ad46e3a1fc%22	http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%9e%d7%94-%d7%95%d7%94%d7%a2%d7%95%d7%a8.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%9e%d7%94-%d7%95%d7%94%d7%a2%d7%95%d7%a8ae57.css	(from http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%a0%d7%a9%d7%99%d7%9e%d7%94-%d7%95%d7%94%d7%a2%d7%95%d7%a8.html)
10:26:14	12833/12833	---MCZ	200	added ('OK')	text/css	etag:W/%22dd8088a8173d10d32a828eb30c99e561%22	http://www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%aa-%d7%a8%d7%a4%d7%9c%d7%95%d7%a7%d7%a1%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%aa-%d7%a8%d7%a4%d7%9c%d7%95%d7%a7%d7%a1%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94ae57.css	(from http://www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%aa-%d7%a8%d7%a4%d7%9c%d7%95%d7%a7%d7%a1%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94.html)
10:26:16	12821/12821	---MCZ	200	added ('OK')	text/css	etag:W/%2205aedc43cae4303aeb398a37ed546ec8%22	http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%a2%d7%99%d7%9b%d7%95%d7%9c-%d7%95%d7%aa%d7%96%d7%95%d7%a0%d7%94.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%a2%d7%99%d7%9b%d7%95%d7%9c-%d7%95%d7%aa%d7%96%d7%95%d7%a0%d7%94ae57.css	(from http://www.meitalav.co.il/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%a2%d7%99%d7%9b%d7%95%d7%9c-%d7%95%d7%aa%d7%96%d7%95%d7%a0%d7%94.html)
10:26:18	12825/12825	---MCZ	200	added ('OK')	text/css	etag:W/%22840be1104a9677dda013b5d8423eab27%22	http://www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%aa-%d7%a7%d7%95%d7%a1%d7%9e%d7%98%d7%99%d7%a7%d7%94-%d7%98%d7%91%d7%a2%d7%99%d7%aa.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%aa-%d7%a7%d7%95%d7%a1%d7%9e%d7%98%d7%99%d7%a7%d7%94-%d7%98%d7%91%d7%a2%d7%99%d7%aaae57.css	(from http://www.meitalav.co.il/%d7%a1%d7%93%d7%a0%d7%aa-%d7%a7%d7%95%d7%a1%d7%9e%d7%98%d7%99%d7%a7%d7%94-%d7%98%d7%91%d7%a2%d7%99%d7%aa.html)
10:26:19	29795/29795	---MCZ	200	added ('OK')	text/css	etag:W/%22f60cc5fa747a4c42512618dbdb3eb1fd%22	http://www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%a4%d7%a0%d7%99%d7%9d.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%a4%d7%a0%d7%99%d7%9dae57.css	(from http://www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%a4%d7%a0%d7%99%d7%9d.html)
10:28:03	3119553/3119553	---M--	200	added ('OK')	image/png	etag:%2255a7506b-2f99c1%22	http://images7.webydo.com/91/9142713/3958%2f571522E5-564C-D215-CA24-9FCD3DA65A88.png	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/571522E5-564C-D215-CA24-9FCD3DA65A88.png	(from http://www.meitalav.co.il/%d7%90%d7%99%d7%a0%d7%93%d7%a7%d7%a1-%d7%9e%d7%97%d7%9c%d7%95%d7%aa.html)
10:28:04	30815/30815	---MCZ	200	added ('OK')	text/css	etag:W/%22de13e61b7f116058ab87e793d3277678%22	http://www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%92%d7%95%d7%a3.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%92%d7%95%d7%a3ae57.css	(from http://www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%92%d7%95%d7%a3.html)
10:29:04	1275918/1275918	---M--	200	added ('OK')	image/jpeg	etag:%2255ace0d3-13780e%22	http://images7.webydo.com/91/9142713/3958%2f82EE7A5C-41CD-2473-E1DF-1A092F8548A2.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/82EE7A5C-41CD-2473-E1DF-1A092F8548A2.jpg	(from http://www.meitalav.co.il/%d7%9e%d7%90%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%a1%d7%a8%d7%98%d7%95%d7%a0%d7%99%d7%9d.html)
10:29:06	39225/39225	---MCZ	200	added ('OK')	text/css	etag:W/%22da3a401461be20d7c38d4a5bd86006b6%22	http://www.meitalav.co.il/%d7%a4%d7%95%d7%a8%d7%9e%d7%95%d7%9c%d7%95%d7%aa-%d7%a6%d7%9e%d7%97%d7%99-%d7%9e%d7%a8%d7%a4%d7%90.css?v=5295001125	C:/My%20Web%20Sites/MeitalAfterFix/www.meitalav.co.il/%d7%a4%d7%95%d7%a8%d7%9e%d7%95%d7%9c%d7%95%d7%aa-%d7%a6%d7%9e%d7%97%d7%99-%d7%9e%d7%a8%d7%a4%d7%90ae57.css	(from http://www.meitalav.co.il/%d7%a4%d7%95%d7%a8%d7%9e%d7%95%d7%9c%d7%95%d7%aa-%d7%a6%d7%9e%d7%97%d7%99-%d7%9e%d7%a8%d7%a4%d7%90.html)
10:29:15	1090820/1090820	---M--	200	added ('OK')	image/jpeg	etag:%2255c9cc40-10a504%22	http://images7.webydo.com/91/9142713/3958/6AFEBFAA-97FE-92AD-5C2F-988C291D2153.jpg	C:/My%20Web%20Sites/MeitalAfterFix/images7.webydo.com/91/9142713/3958/6AFEBFAA-97FE-92AD-5C2F-988C291D2153.jpg	(from http://www.meitalav.co.il/%d7%9e%d7%95%d7%a6%d7%a8%d7%99-%d7%98%d7%99%d7%a4%d7%95%d7%97-%d7%9c%d7%a2%d7%95%d7%a8-%d7%94%d7%a4%d7%a0%d7%99%d7%9d.html)
